CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.207;0.153;0.162;0.004;319;0.857;0.635;0.673;0.009;77
HoeffdingTree;0.002;0.074;0.004;0.004;319;0.003;0.093;0.006;0.004;254
SVM_Poly[3,2.0,0.5];0.132;0.100;0.107;0.004;319;0.137;0.104;0.111;0.004;308
REPTree;0.244;0.188;0.200;0.004;319;0.885;0.680;0.727;0.008;88
RandomForest;1.000;1.000;1.000;0.004;319;1.000;1.000;1.000;0.004;319
StochasticGradientDescend;0.006;0.031;0.010;0.004;319;0.175;0.909;0.292;0.039;11
RandomCommittee;0.693;0.642;0.639;0.004;319;0.838;0.776;0.772;0.004;264
NaiveBayesUpdateable;0.034;0.008;0.013;0.004;319;1.000;0.235;0.381;0.039;11
MultilayerPerceptron[a];0.862;0.808;0.829;0.004;319;1.000;0.937;0.962;0.004;275
J48;0.034;0.034;0.034;0.004;319;1.000;0.997;0.998;0.039;11


VALIDITY RATIO;(F)
min;0.000122
avg;0.003603
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.322;0.304;0.300;0.004;3190;0.634;0.599;0.592;0.005;1618

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.275;0.250;0.260;0.001;110;0.550;0.500;0.520;0.001;55
MarketPlace-Sample;0.300;0.300;0.300;0.000;110;0.767;0.767;0.767;0.000;43
Visit Indonesia Apps;0.403;0.410;0.366;0.010;110;0.575;0.585;0.523;0.010;77
Smart Queue;0.400;0.400;0.400;0.000;110;0.800;0.800;0.800;0.000;55
Cell-Phone-SPL-2014-Part2;0.361;0.313;0.332;0.004;110;0.621;0.539;0.570;0.004;64
Mobile Media;0.374;0.242;0.283;0.003;110;0.633;0.409;0.479;0.003;65
FM1;0.200;0.200;0.200;0.000;110;0.667;0.667;0.667;0.000;33
MobilePhone;0.310;0.313;0.311;0.002;110;0.620;0.625;0.622;0.002;55
Analisis;0.300;0.225;0.226;0.001;110;0.611;0.458;0.460;0.001;54
MoviesApp PL;0.300;0.300;0.300;0.003;110;0.750;0.750;0.750;0.003;44
Alarm System;0.255;0.229;0.237;0.005;110;0.538;0.484;0.502;0.005;52
Video On Demand SPL FM;0.300;0.300;0.300;0.002;110;0.623;0.623;0.623;0.002;53
cell phones SPL;0.300;0.281;0.290;0.002;110;0.623;0.584;0.601;0.002;53
NCV_Simulation;0.252;0.267;0.248;0.002;110;0.512;0.543;0.505;0.002;54
CFDP Library;0.744;0.788;0.678;0.039;110;0.744;0.788;0.678;0.039;110
Cell-Phone-SPL-2014-Mined;0.280;0.255;0.265;0.004;110;0.570;0.519;0.540;0.004;54
KIModel;0.460;0.500;0.475;0.001;110;0.657;0.714;0.679;0.001;77
Cell-Phone-SPL-2014;0.310;0.313;0.311;0.002;110;0.644;0.649;0.645;0.002;53
Parking lot Manager;0.250;0.225;0.233;0.002;110;0.509;0.458;0.475;0.002;54
Tripeo;0.500;0.500;0.500;0.001;110;0.714;0.714;0.714;0.001;77
Wewq;0.200;0.200;0.200;0.000;110;0.667;0.667;0.667;0.000;33
LMF;0.300;0.300;0.300;0.000;110;0.600;0.600;0.600;0.000;55
Priscilinha;0.100;0.100;0.100;0.000;110;0.355;0.355;0.355;0.000;31
Online shopping software;0.158;0.200;0.172;0.000;110;0.525;0.667;0.574;0.000;33
SPL Studies;0.407;0.236;0.266;0.005;110;0.678;0.393;0.443;0.005;66
MoviesApp;0.488;0.369;0.349;0.007;110;0.697;0.526;0.499;0.007;77
Video On Demand FM;0.300;0.300;0.300;0.002;110;0.600;0.600;0.600;0.002;55
Movie System;0.300;0.300;0.300;0.003;110;0.750;0.750;0.750;0.003;44
MPES2016-2.Reuso2;0.200;0.200;0.200;0.001;110;0.524;0.524;0.524;0.001;42
