CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.368;0.319;0.334;0.007;396;0.947;0.820;0.860;0.013;154
HoeffdingTree;0.028;0.003;0.006;0.007;396;0.106;0.012;0.021;0.010;104
SVM_Poly[3,2.0,0.5];0.151;0.165;0.127;0.007;396;0.169;0.185;0.143;0.006;354
REPTree;0.364;0.283;0.306;0.007;396;0.937;0.727;0.786;0.013;154
RandomForest;1.000;1.000;1.000;0.007;396;1.000;1.000;1.000;0.007;396
StochasticGradientDescend;0.000;0.000;0.000;0.007;396;0.000;0.000;0.000;0.000;0
RandomCommittee;0.833;0.753;0.758;0.007;396;0.968;0.875;0.880;0.007;341
NaiveBayesUpdateable;0.056;0.011;0.017;0.007;396;1.000;0.192;0.314;0.039;22
MultilayerPerceptron[a];0.917;0.827;0.863;0.007;396;1.000;0.902;0.941;0.007;363
J48;0.162;0.146;0.152;0.007;396;0.974;0.873;0.913;0.023;66


VALIDITY RATIO;(F)
min;0.000244
avg;0.006877
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.388;0.351;0.356;0.007;3960;0.786;0.711;0.722;0.009;1954

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Phone sple;0.627;0.559;0.576;0.026;110;0.896;0.799;0.822;0.026;77
Final model;0.300;0.300;0.300;0.003;110;0.647;0.647;0.647;0.003;51
FM with optional XOR;0.599;0.538;0.564;0.005;110;0.749;0.673;0.705;0.005;88
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.750;0.750;0.750;0.001;44
27-5-207 test;0.391;0.330;0.317;0.021;110;0.782;0.659;0.633;0.021;55
LXEP;0.217;0.250;0.225;0.002;110;0.723;0.833;0.749;0.002;33
Test;0.300;0.200;0.217;0.003;110;0.767;0.512;0.556;0.003;43
mon model;0.200;0.200;0.200;0.006;110;0.537;0.537;0.537;0.006;41
Xor Example;0.600;0.480;0.525;0.020;110;0.943;0.754;0.825;0.020;70
Implementacion;0.300;0.214;0.245;0.003;110;0.767;0.548;0.628;0.003;43
Xor Example 2;0.800;0.600;0.628;0.035;110;0.917;0.688;0.719;0.035;96
Text Editor;0.300;0.300;0.300;0.003;110;0.635;0.635;0.635;0.003;52
ID;0.200;0.200;0.200;0.000;110;0.688;0.688;0.688;0.000;32
Observatorio;0.200;0.200;0.200;0.004;110;0.667;0.667;0.667;0.004;33
CarExample;0.300;0.200;0.230;0.001;110;0.805;0.537;0.617;0.001;41
XOR NEW;0.700;0.618;0.638;0.043;110;0.837;0.739;0.763;0.043;92
Eval_board;0.218;0.250;0.226;0.002;110;0.727;0.833;0.754;0.002;33
Telecommunication_System;0.466;0.378;0.399;0.004;110;0.776;0.630;0.665;0.004;66
Disenio;0.300;0.275;0.286;0.004;110;0.767;0.703;0.731;0.004;43
CIMS PL;0.218;0.300;0.230;0.001;110;0.727;1.000;0.768;0.001;33
rotation;0.300;0.300;0.300;0.001;110;0.750;0.750;0.750;0.001;44
Rotation1;0.500;0.460;0.478;0.005;110;0.833;0.767;0.796;0.005;66
ZMUConcernExample;0.580;0.563;0.570;0.004;110;0.966;0.938;0.951;0.004;66
collapse_view_example;0.389;0.216;0.237;0.015;110;0.792;0.440;0.483;0.015;54
FeatureModelName;0.250;0.300;0.267;0.002;110;0.509;0.611;0.543;0.002;54
TW SPL Hard Choices;0.500;0.500;0.500;0.001;110;0.833;0.833;0.833;0.001;66
Mobile Media v3;0.317;0.350;0.325;0.001;110;0.792;0.875;0.812;0.001;44
Jogo;0.400;0.400;0.400;0.000;110;0.800;0.800;0.800;0.000;55
drupal sawsen;0.600;0.600;0.600;0.008;110;1.000;1.000;1.000;0.008;66
Basic Car;0.629;0.606;0.609;0.008;110;0.899;0.866;0.870;0.008;77
Sylvain Example;0.423;0.358;0.377;0.004;220;0.776;0.657;0.691;0.004;120
HandlingSystem;0.200;0.200;0.200;0.000;110;0.667;0.667;0.667;0.000;33
Modelo;0.218;0.225;0.221;0.004;110;0.727;0.750;0.735;0.004;33
Pruebas;0.400;0.229;0.280;0.002;110;0.733;0.419;0.513;0.002;60
E-commerce system1;0.300;0.267;0.280;0.001;110;0.660;0.587;0.616;0.001;50
