CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.397;0.350;0.366;0.009;253;0.913;0.805;0.841;0.017;110
HoeffdingTree;0.043;0.005;0.009;0.009;253;0.500;0.056;0.100;0.039;22
SVM_Poly[3,2.0,0.5];0.152;0.213;0.142;0.009;253;0.160;0.224;0.149;0.009;241
REPTree;0.403;0.345;0.363;0.009;253;0.927;0.793;0.834;0.017;110
RandomForest;1.000;1.000;1.000;0.009;253;1.000;1.000;1.000;0.009;253
StochasticGradientDescend;0.000;0.000;0.000;0.009;253;0.000;0.000;0.000;0.000;0
RandomCommittee;0.810;0.699;0.709;0.009;253;0.981;0.846;0.858;0.011;209
NaiveBayesUpdateable;0.087;0.017;0.027;0.009;253;1.000;0.192;0.314;0.039;22
MultilayerPerceptron[a];0.913;0.816;0.857;0.009;253;1.000;0.894;0.938;0.010;231
J48;0.214;0.197;0.203;0.009;253;0.982;0.905;0.934;0.026;55


VALIDITY RATIO;(F)
min;0.000488
avg;0.009447
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.402;0.364;0.367;0.009;2530;0.812;0.735;0.742;0.013;1253

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Disenio;0.300;0.275;0.286;0.004;110;0.750;0.688;0.714;0.004;44
CIMS PL;0.213;0.300;0.222;0.001;110;0.708;1.000;0.741;0.001;33
Rotation1;0.500;0.460;0.478;0.005;110;0.833;0.767;0.796;0.005;66
ZMUConcernExample;0.575;0.563;0.568;0.004;110;0.958;0.938;0.947;0.004;66
collapse_view_example;0.388;0.216;0.237;0.015;110;0.775;0.432;0.474;0.015;55
Phone sple;0.615;0.559;0.575;0.026;110;0.878;0.799;0.821;0.026;77
Mobile Media v3;0.313;0.350;0.320;0.001;110;0.781;0.875;0.800;0.001;44
drupal sawsen;0.600;0.600;0.600;0.008;110;1.000;1.000;1.000;0.008;66
Basic Car;0.613;0.606;0.608;0.008;110;0.875;0.866;0.869;0.008;77
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.750;0.750;0.750;0.001;44
Sylvain Example;0.438;0.380;0.398;0.005;110;0.740;0.643;0.674;0.005;65
27-5-207 test;0.350;0.330;0.315;0.021;110;0.700;0.659;0.630;0.021;55
LXEP;0.213;0.250;0.220;0.002;110;0.708;0.833;0.733;0.002;33
Test;0.300;0.200;0.217;0.003;110;0.750;0.500;0.543;0.003;44
HandlingSystem;0.200;0.200;0.200;0.000;110;0.667;0.667;0.667;0.000;33
Modelo;0.217;0.225;0.220;0.004;110;0.723;0.750;0.732;0.004;33
Xor Example;0.600;0.480;0.525;0.020;110;0.892;0.714;0.780;0.020;74
Implementacion;0.300;0.214;0.245;0.003;110;0.786;0.561;0.643;0.003;42
Xor Example 2;0.800;0.600;0.628;0.035;110;0.917;0.688;0.719;0.035;96
Observatorio;0.200;0.200;0.200;0.004;110;0.667;0.667;0.667;0.004;33
CarExample;0.300;0.200;0.230;0.001;110;0.750;0.500;0.575;0.001;44
XOR NEW;0.700;0.618;0.638;0.043;110;0.802;0.708;0.731;0.043;96
Eval_board;0.213;0.250;0.220;0.002;110;0.708;0.833;0.733;0.002;33
