CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.355;0.313;0.323;0.002;374;0.930;0.818;0.844;0.002;143
HoeffdingTree;0.001;0.092;0.003;0.002;374;0.002;0.095;0.003;0.002;361
SVM_Poly[3,2.0,0.5];0.029;0.029;0.029;0.002;374;0.038;0.038;0.038;0.002;292
REPTree;0.551;0.389;0.442;0.002;374;0.936;0.662;0.751;0.002;220
RandomForest;1.000;1.000;1.000;0.002;374;1.000;1.000;1.000;0.002;374
StochasticGradientDescend;0.002;0.055;0.004;0.002;374;0.038;0.936;0.070;0.008;22
RandomCommittee;0.786;0.665;0.677;0.002;374;0.955;0.808;0.822;0.002;308
NaiveBayesUpdateable;0.000;0.000;0.000;0.002;374;0.000;0.000;0.000;0.002;16
MultilayerPerceptron[a];0.912;0.844;0.871;0.002;374;1.000;0.926;0.956;0.002;341
J48;0.235;0.219;0.224;0.002;374;0.997;0.931;0.952;0.003;88


VALIDITY RATIO;(F)
min;0.000122
avg;0.001560
max;0.015594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.387;0.361;0.357;0.002;3740;0.669;0.623;0.617;0.002;2165

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
iNavBasic;0.400;0.400;0.400;0.000;110;0.759;0.759;0.759;0.000;58
MobileMedia_LeonardoVasconcelos;0.300;0.225;0.240;0.001;110;0.635;0.476;0.508;0.001;52
Audio Player;0.380;0.367;0.368;0.000;110;0.696;0.672;0.675;0.000;60
Mobile Media;0.600;0.583;0.591;0.001;110;0.750;0.729;0.739;0.001;88
CPS;0.400;0.292;0.314;0.002;110;0.699;0.509;0.549;0.002;63
Urna eletronica Vinicius Cesar;0.200;0.183;0.191;0.000;110;0.537;0.492;0.512;0.000;41
Transmission;0.300;0.205;0.193;0.001;110;0.600;0.409;0.386;0.001;55
Metadata;0.601;0.758;0.611;0.016;110;0.681;0.859;0.693;0.016;97
Cars xpto;0.380;0.271;0.293;0.002;110;0.664;0.473;0.512;0.002;63
Agile Simules;0.486;0.442;0.456;0.001;110;0.704;0.639;0.660;0.001;76
Venza;0.100;0.100;0.100;0.000;110;0.407;0.407;0.407;0.000;27
Web Content Delivery;0.300;0.252;0.255;0.001;110;0.647;0.544;0.551;0.001;51
MobileMedia_Ibraim;0.600;0.583;0.591;0.001;110;0.786;0.764;0.774;0.001;84
Test;0.366;0.395;0.379;0.002;110;0.619;0.668;0.641;0.002;65
SlotsForModules;0.300;0.267;0.280;0.000;110;0.750;0.667;0.700;0.000;44
Estudo Experimental 2;0.300;0.300;0.300;0.000;110;0.623;0.623;0.623;0.000;53
Proceso Analisis;0.300;0.260;0.275;0.000;110;0.647;0.561;0.593;0.000;51
UPT TAM;0.370;0.235;0.246;0.001;110;0.646;0.410;0.430;0.001;63
MobileMedia_Lenita;0.300;0.300;0.300;0.000;110;0.635;0.635;0.635;0.000;52
Technical Solution Process;0.559;0.500;0.518;0.002;110;0.621;0.556;0.575;0.002;99
ACARLOS_car;0.400;0.292;0.314;0.002;110;0.710;0.517;0.558;0.002;62
SD Voter pattern feature model;0.456;0.360;0.395;0.004;110;0.643;0.508;0.557;0.004;78
Pruebas Booleanas;0.200;0.200;0.200;0.001;110;0.524;0.524;0.524;0.001;42
Mobile media v5;0.200;0.200;0.200;0.000;110;0.564;0.564;0.564;0.000;39
smart phone;0.338;0.308;0.301;0.004;110;0.619;0.564;0.552;0.004;60
MobileMedia_MarinaMB;0.600;0.583;0.591;0.001;110;0.776;0.755;0.765;0.001;85
testmodel1;0.200;0.233;0.200;0.001;110;0.512;0.597;0.512;0.001;43
MobileMedia_CarlosEduardoPaulinoSilva;0.600;0.583;0.591;0.001;110;0.767;0.746;0.756;0.001;86
markke core asset testing;0.200;0.167;0.180;0.001;110;0.537;0.447;0.483;0.001;41
Flight Reservations;0.498;0.337;0.376;0.004;110;0.720;0.487;0.544;0.004;76
Cell Phone;0.437;0.400;0.407;0.002;110;0.633;0.579;0.589;0.002;76
robot experiment;0.300;0.300;0.300;0.000;110;0.647;0.647;0.647;0.000;51
MobileMedia_Bruno;0.600;0.583;0.591;0.001;110;0.759;0.738;0.747;0.001;87
VMS;0.595;0.800;0.600;0.001;110;0.675;0.907;0.680;0.001;97
