CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
PART;0.429;0.337;0.361;0.003;2310;0.978;0.769;0.823;0.004;1012
JRip;0.693;0.469;0.511;0.003;2310;0.984;0.665;0.725;0.004;1628
Logistic;0.402;0.243;0.277;0.003;2310;0.876;0.529;0.603;0.004;1060


VALIDITY RATIO;(F)
min;0.000031
avg;0.002826
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.508;0.350;0.383;0.003;6930;0.951;0.655;0.717;0.004;3700

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Visit Indonesia Apps;0.258;0.111;0.152;0.010;33;0.773;0.333;0.455;0.010;11
Web Game;0.922;0.179;0.286;0.001;33;0.922;0.179;0.286;0.001;33
Mobile Phone Product Line;0.333;0.024;0.044;0.001;33;1.000;0.071;0.133;0.001;11
AudioPlayer;0.621;0.444;0.492;0.001;33;0.932;0.667;0.738;0.001;22
Venza;0.000;0.000;0.000;0.000;33;0.000;0.000;0.000;0.000;0
Web Content Delivery;0.285;0.087;0.132;0.001;33;0.855;0.261;0.396;0.001;11
MobileMedia_Ibraim;0.976;0.889;0.925;0.001;33;0.976;0.889;0.925;0.001;33
pruebapalabras;0.645;0.375;0.457;0.004;33;0.968;0.563;0.686;0.004;22
Alarm System;0.318;0.056;0.095;0.005;33;0.955;0.167;0.284;0.005;11
Video On Demand SPL FM;0.318;0.188;0.235;0.002;33;0.955;0.563;0.706;0.002;11
KIModel;0.992;0.833;0.887;0.001;33;0.992;0.833;0.887;0.001;33
SMS a Cobrar / Resposta paga;0.333;0.333;0.333;0.001;33;1.000;1.000;1.000;0.001;11
