CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
PART;0.666;0.467;0.524;0.002;143;0.962;0.675;0.757;0.002;99
JRip;0.491;0.401;0.417;0.002;143;0.911;0.745;0.774;0.003;77
Logistic;0.449;0.363;0.388;0.002;143;0.649;0.525;0.561;0.002;99


VALIDITY RATIO;(F)
min;0.000244
avg;0.002329
max;0.005859

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.535;0.410;0.443;0.002;429;0.835;0.640;0.691;0.002;275

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Telecommunication_System;0.250;0.056;0.091;0.004;33;0.750;0.167;0.273;0.004;11
rotation;0.152;0.111;0.121;0.001;33;0.455;0.333;0.364;0.001;11
FeatureModelName;0.167;0.167;0.167;0.002;33;0.500;0.500;0.500;0.002;11
TW SPL Hard Choices;1.000;1.000;1.000;0.001;33;1.000;1.000;1.000;0.001;33
Final model;0.717;0.485;0.565;0.003;33;0.717;0.485;0.565;0.003;33
Jogo;1.000;1.000;1.000;0.000;33;1.000;1.000;1.000;0.000;33
FM with optional XOR;0.904;0.825;0.845;0.005;33;0.904;0.825;0.845;0.005;33
Sylvain Example;0.719;0.515;0.572;0.003;33;0.719;0.515;0.572;0.003;33
mon model;0.250;0.042;0.071;0.006;33;0.750;0.125;0.214;0.006;11
Pruebas;0.333;0.095;0.148;0.002;33;1.000;0.286;0.444;0.002;11
Text Editor;0.800;0.485;0.579;0.003;33;0.800;0.485;0.579;0.003;33
E-commerce system1;0.333;0.222;0.267;0.001;33;1.000;0.667;0.800;0.001;11
ID;0.333;0.333;0.333;0.000;33;1.000;1.000;1.000;0.000;11
